entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,codigo_despacho,numero_despacho,jurisdiccion,distrito,circuito,juez,direccion,telefono,area,total_registros
5537,JUZGADO 014 CIVIL MUNICIPAL,JUZGADO 014 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,INSOLVENCIACONALBOSANT@GMAIL.COM,,050014003014,014,ORDINARIA,MEDELLÍN,MEDELLÍN,ELIZABETH  HOYOS  SANCHEZ,CARRERA 52#42-73 - PISO 14 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2314,JUDICIAL,2
5539,JUZGADO SEGUNDO LABORAL DEL CIRCUITO DE BOGOTÁ D C,,BOGOTÁ D.C.,JLATO02@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5540,JUZGADO 02 FAMILIA N DE SANTANDER CÚCUTA <,,CÚCUTA,JFAMCU2@CENDOJ.RAMAJUDICIAL.GOV.CO,,,02,,,,,,,,2
5542,JUZGADO ÚNICO PROMISCUO MUNICIPAL DE TIMANÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE TIMANÁ,TIMANÁ,J01PRMPALTIM@CENDOJ.RAMAJUDICIAL.GOV.CO,,418074089001,,ORDINARIA,NEIVA,PITALITO,EDGAR  GARCIA  TRUJILLO,CALLE 11#6A-10,8374051,JUDICIAL,2
5543,JUZGADO OCTAVO ADMINISTRATIVO DEL CIRCUITO JUDICIAL DE BUCARAMANGA,,BUCARAMANGA,OFISERJAMEMORIALESBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5544,JUZGADO 09 CIVIL MUNICIPAL DE DE SENTENCIAS,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,MANIZALES,RADICACIONJ09EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,09,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,2
5545,JUEZ CIVIL MUNICIPAL DE PEREIRA - RISARALDA,,PEREIRA,NOTIFICACIONES@SANTANDER.COM.CO,,,,,,,,,,,2
5546,JUZGADO ONCE DE FAMILIA DE ORALIDAD,,,J11FCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5547,JUZGADO 012 CIVL MUNICIPAL DE BARRANQUILLA,JUZGADO 012 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ01ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003012,012,ORDINARIA,BARRANQUILLA,BARRANQUILLA,CARLOS ARTURO   TARAZONA LORA,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 6",5-3885005 Ext. 1070,JUDICIAL,2
5550,JUZGADO 009 CIVIL MUNICIPAL,JUZGADO 009 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,VENTANILLAJ06ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014003009,009,ORDINARIA,MEDELLÍN,MEDELLÍN,ANDRES FELIPE JIMENEZ RUIZ,CARRERA 52 # 42-73 - PISO 14 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2309,JUDICIAL,2
5553,JUZGADO 003 CIVL MUNICIPAL DE BARRANQUILLA,JUZGADO 003 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ01ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003003,003,ORDINARIA,BARRANQUILLA,BARRANQUILLA,LUISA ISABEL GUTIERREZ CORRO,"CALLE 40 # 44 - 80 - PALACIO DE JUSTICIA, PISO 7",5-3885005 Ext. 1061,JUDICIAL,2
5554,JUZGADO 003 CIVIL MUNCIPAL DE BARRANQUILLA,JUZGADO 003 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ01ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003003,003,ORDINARIA,BARRANQUILLA,BARRANQUILLA,LUISA ISABEL GUTIERREZ CORRO,"CALLE 40 # 44 - 80 - PALACIO DE JUSTICIA, PISO 7",5-3885005 Ext. 1061,JUDICIAL,2
5555,JUZGADO 01 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SARAVENA ARAUCA,,SARAVENA,JPRCTOSARAV@CENDOJ.RAMAJUDICIAL.GOV.CO,,,01,,,,,,,,2
5556,JUZGADO SEGUNDO ADMINISTRATIVO DE MONTERÍA,JUZGADO 001 ADMINISTRATIVO  DE MONTERÍA,MONTERÍA,ADM02MON@CENDOJ.RAMAJUDICIAL.GOV.CO,,230013333001,,CONTENCIOSO ADMINISTRATIVO,CÓRDOBA,MONTERÍA,LUIS ENRIQUE OW  PADILLA,CARRERA 6#61-44,4-789 00 53 Ext 197,JUDICIAL,2
5558,JUZGADO CIVIL DEL CIRCUITO DE GARAGOA BOYACÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE GARAGOA,GARAGOA,J01CCTOGARAGOA@CENDOJ.RAMAJUDICIAL.GOV.CO,,152993103001,,ORDINARIA,TUNJA,GARAGOA,GONZALO FONSECA AVENDAÑO,CARRERA 10# 8A-43 - PISO 3,87500561,JUDICIAL,2
5559,JUZGADO SEXTO CIVIL MUNICIPAL VALLEDUPAR - CESAR,,VALLEDUPAR,CSERCFVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5560,JUZGADO 60 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA,,BOGOTÁ D.C.,CMPL78BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,60,,,,,,,,2
5561,JUZGADO SETENTA Y OCHO 78 DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE,,MEDELLÍN,J78PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,78,,,,,,,,2
5562,JUZGADO CUARENTA Y SEIS CIVIL DEL CIRCUITO DE BTA,,,J46CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5563,JUZGADO CUARENTA Y SEIS 46 CIVIL DEL CIRCUITO,,,J46CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,46,,,,,,,,2
5564,JUZGADO PROMISCUO MUNICIPAL DE ARENAL BOLIVAR,JUZGADO 001 PROMISCUO MUNICIPAL DE BOLÍVAR,ARENAL,J01PRMARENAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,051014089001,,ORDINARIA,ANTIOQUIA,BOLÍVAR,SANDRA PATRICIA JARAMILLO ANDRADE,CALLE 50#48-46,4-,JUDICIAL,2
5565,JUZGADO CATORCE LABORAL DEL CIRCUITO,,AGUACHICA,J14LABMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5567,JUZGADO CINCUENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE,,MEDELLÍN,CMP170BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5568,JUZGADO CINCUENTA Y CINCO CIVIL DEL CIRCUITO,,,J55CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5569,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SUCRE,JUZGADO 001 PROMISCUO MUNICIPAL DE SUCRE,SUCRE,J01PRMPALSUCRE@CENDOJ.RAMAJUDICIAL.GOV.CO,,197854089001,,ORDINARIA,POPAYÁN,PATÍA - EL BORDO,PAOLA ANDREA JIMENEZ ORDOÑEZ,CARRERA 1#3-14 - BARRIO CENTRO,8-240000,JUDICIAL,2
5570,TRIBUNAL ADMINISTRATIVO DE CÓRDOBA,,MONTERÍA,DES05TACRB@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5571,RAMA JUDICIAL DEL PODER PÚBLICO 11 CIVIL DEL CIRCUITO DE BOGOTÁ D.C.,,BOGOTÁ D.C.,CCTO11BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,11,,,,,,,,2
5572,JUZGADO PROMISCUO MUNICIPAL DE NUEVO COLÓN BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE NUEVO COLÓN,NUEVO COLÓN,J01PRMAPLNUEVOCOLON@CENDOJ.RAMAJUDICIAL.GOV.CO,,154944089001,,ORDINARIA,TUNJA,RAMIRIQUÍ,HELMER GIOVANNI CASTELLANOS  ROMERO,CALLE 5#3-28,8-,JUDICIAL,2
5573,JUZGADO PROMISCUO MUNICIPAL DE SAN JUAN ATLANTICO,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN JUAN DE URABÁ,SAN JUAN DE URABÁ,J01PRMPALSUAN@CENDOJ.RAMAJUDICIAL.GOV.CO,,056594089001,,ORDINARIA,ANTIOQUIA,TURBO,JAIME ALFONSO FRANCO LOPEZ,CARRERA 20 # 19-11,8212027,JUDICIAL,2
5574,OFICINA DE APOYO  JUZGADOS DE EJECUCIÓN CIVIL MUNICIPAL DE CARTAGENA JULIO DE 2023,,CARTAGENA DE INDIAS,CSEREJCMCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5575,JUZGADO 05 CIVIL MUNICIPAL VALLE DEL CAUCA CALI,,,J05CMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,05,,,,,,,,2
5576,JUZGADO TREINTA Y DOS CIVIE MUNICIPAL DE BOGOTÁ D C,,BOGOTÁ D.C.,CMPL32BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5577,JUZGADO VEINTIUNO ADMINISTRATIVO ORAL DEL CIRCUITO,,,ADM21CALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5578,JUZGADO 14 DIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ .,,BOGOTÁ D.C.,RADICACIONJ14EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,14,,,,,,,,2
5579,JUZGADO VEINTINUEVE ADMINISTRATIVO ORAL DEL CIRCUITO,,,MEMORIALESJAMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5580,JUZGADO ONCE ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE TUNJA,,TUNJA,,,,,,,,,,,,2
5583,JUZGADO SEGUNDO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE CARTAGENA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE CARTAGENA,CARTAGENA DE INDIAS,J02PEQCACMCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,130014189001,,ORDINARIA,CARTAGENA,CARTAGENA,MILENA LUCIA UHIA CUELLO,"CARRERA 65#30-35 - EDIFICIO CASTELLANA MALL, PISO 3",5-3102377068,JUDICIAL,2
5586,JUZGADO 011 CIVIL MUNICIPAL,JUZGADO 011 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,VENTANILLAJ03ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014003011,011,ORDINARIA,MEDELLÍN,MEDELLÍN,LAURA MARIA  VELEZ PELAEZ,CARRERA 52#42-73 - PISO 14 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2311,JUDICIAL,2
5587,OFICINA DE APOYO PARA LOS CIVILES MUNICIPALES DE EJECUCIÓN SENTENCIAS DE BOGOTÁ,,BOGOTÁ D.C.,RADICACIONI17EJECMBTA@CENDOJ.RAMAJUDICIAL,,,,,,,,,,,2
5588,CO - SC5780-122 JUZGADO PRIMERO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE CALI - VALLE DEL CAUCA,,,APOFEJECMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,122,,,,,,,,2
5590,JUZGADO DOCE LABORAL DEL CIRCUITO,,AGUACHICA,JLATO12@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5591,JUZGADO CUARENTA Y NUEVE CIVIL DEL CIRCUITO,,,J49CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5592,JUZGADO 12 ADMINISTRATIVO DE BUCARAMANGA,,BUCARAMANGA,OFISERJAMEMORIALESBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,12,,,,,,,,2
5593,JUZGADO MUNICIPAL CIVIL 018,JUZGADO 018 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,,,050014003018,018,ORDINARIA,MEDELLÍN,MEDELLÍN,JULIANA BARCO  GONZALEZ,CARRERA 52#42-73 - PISO 15 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2318,JUDICIAL,2
5594,JUZGADO CUARTO ADMINISTRATIVO ORAL  DEL CIRCUITO JUDICIAL DE BUGA -VALLE DEL CAUCA,,BUGA,J04ADTIVOBUGA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5595,JUZGADO 01 CIVIL MUNICIPAL DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ02ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,01,,,,,,,,2
5596,JUZGADO SETENTA Y UNO CHE MUNICIPAL DE BOGOTÁ  ( CONVERTIDO TRANSITORIAMENTE EN JUZGADO 53 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ ),,BOGOTÁ D.C.,CMPL71BT@CENDOJ.RAMAJUDICIAL.COVICO,,,53,,,,,,,,2
5598,JUZGADO TERCERO MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIAS,,,J03CMPCCMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5600,JUZGADO MUNICIPAL CIVIL 003 DOSQUEBRADAS - RISARALDA,JUZGADO 003 CIVIL MUNICIPAL DE DOSQUEBRADAS,DOSQUEBRADAS,J03CMUNICIPALDOSQ@CENDOJ.RAMAJUDICIAL.GOV.CO,,661704003003,003,ORDINARIA,PEREIRA,DOSQUEBRADAS,LUISA FERNANDA HENAO ARIAS,CARRERA 16#36-44 - OFICINA 304,6-,JUDICIAL,2
5601,JUZGADO VEINTICINCO CIVIL MUNICIPAL DE BARRANQUILLA,JUZGADO 001 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ07ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,BEATRIZ MARTHA DIAZGRANADOS  CORVACHO,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 7",5-3885005 Ext. 1059,JUDICIAL,2
5603,JUZGADO VEINTIOCHO LABORAL DEL CIRCUITO,,AGUACHICA,JLATO28@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5604,JUZGADO PROMISCUO MUNICIPAL  SAN FRANCISCO DE SALES - CUNDINAMARCA,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN FRANCISCO,SAN FRANCISCO,JPMSANFRANCISCOSALES@CENDOJ.RAMAJUDICIAL.GOV.CO,,056524089001,,ORDINARIA,ANTIOQUIA,EL SANTUARIO,NATALIA DUQUE  OTALVARO,CARRERA 9#10-14,4-,JUDICIAL,2
5605,JUZGADO 06 ADMINISTRATIVO QUINDIO ARMENIA <,,ARMENIA,J06ADMCTOARM@CENDOJ.RAMAJUDICIAL.GOV.CO,,,06,,,,,,,,2
5606,JUZGADO TERCERO CIVIL DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES VALLEDEUPAR CESAR,,,CSERCFVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5607,JUZGADO OCTAVO LABORAL DEL CIRCUITO DE BARRANQUILLA,,BARRANQUILLA,LCTO08BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5608,JUZGADO PRIMERO CIVIL MUNICIPAL DE FLORIDA BLANCA,,FLORIDA,J01CMPALFLORIDABLANCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5610,JUZGADO 67 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES,,,CMPL85BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,67,,,,,,,,2
5611,JUZGADO TERCERO PROMISCUO MUNICIPAL CORAZAL SUCRE,,SUCRE,J03PRMPALCOROZAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5612,JUZGADO 2 ADMINISTRATIVO ORAL DE CARTAGO,,CARTAGO,J02ADTIVOCARTAGO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,2,,,,,,,,2
5613,JUZGADO 1º PROMISCUO MUNICIPAL COTA CUNDINAMARCA,,COTA,JPRMPALCOTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5614,JUZGADO 06 CIVIL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,RADICACIONJ06EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,06,,,,,,,,2
5615,JUZGADO PRIMERO PROMISCUO MUNICIPAL  SANTA ROSALIA - VICHADA,,SANTA ROSALÍA,JPRMPALSROSALIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5619,JUZGADO PROMISCUO DE FAMILIA DEL CIRCUITO DE MAICAO,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MAICAO,MAICAO,JPRFCTOMAICAO@CENDOJ.RAMAJUDICIAL.GOV.CO,,444303184001,,ORDINARIA,RIOHACHA,MAICAO,YENI ALEXANDRA LOAIZA ALZATE,CALLE 15#10-42,7263533,JUDICIAL,2
5620,JUZGADO 09 DE PEQUEÑAS CAUSAS Y COMP MÚLTIPLES DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ06ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,09,,,,,,,,2
5621,JUZGADO PRIMERO PROMISCUO MUNICIPAL ORAL ATLÁNTICO,,,J01PRMPALSABANALARGA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5622,JUZGADO QUINTO(5º)ADMINISTRATIVO ORAL DEL CIRCUITO DE IBAGUÉ,,IBAGUÉ,ADM01IBAGUE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5623,JUZGADO CUARTO ADMINISTRATIVO DEL CIRCUITO DE ARAUCA,,ARAUCA,J04ADMARAU@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5624,JUZGADO PROMISCUO DE FAMILIA MOMPOX,,MOMPÓS,J01PRFMOMPOS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5625,JUZGADO TRECE CIVIL MUNICIPAL DE ORALIDAD SANTIAGO,,SANTIAGO,J13CMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5626,JUZGADO DIECISIETE 17 DE FAMILIA DE ORALIDAD BOGOTA D.C,,BOGOTÁ D.C.,FLIA17BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,17,,,,,,,,2
5627,JUZGADO SEGUNDO CIVIL MUNICIPAL DE PIEDECUESTA ANTES JUZGADO CUARTO PROMISCUO MUNICIPAL DE PIEDECUESTA,,PIEDECUESTA,J02CMPALPIEDECUESTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5629,JUZGADO NOVENO CIVIL MUNICIPAL  NEIVA - HUILA,,NEIVA,,,,,,,,,,,,2
5631,JUZGADO PROMISCUO MUNICIPAL  FIRAVITOBA - BOYACÁ,,FIRAVITOBA,J01PRMPALFIRAVITOBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5632,JUZGADO PROMISCUO MUNICIPAL CUBARRAL  META,,CUBARRAL,J01PRMCUBARRAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5633,JUZGADO 06 PEQUEÑAS CAUSAS PROMISCUO MAGDALENA SANTA MARTA,,SANTA MARTA,J06PQCPRMSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,06,,,,,,,,2
5634,JUZGADO PRIMERO 1 CIVIL MUNICIPAL FUAGASUGA CUNDINAMARCA,,,J01CMPALFUSA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,1,,,,,,,,2
5635,JUZGADO PRIMERO CIVIL RIOHACHA - LA GUAJIRA,,RIOHACHA,J01CMPALRIOHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5636,CONSEJO SECCIONAL DE LA JUDICATURA DEL ATLÁNTICO JUZGADO DIECINUEVE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,,J19PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5637,JUZGADO 5 DE PEQUENAS CASAOMPETENCIA MÚLTIPLE DE SOACHA,,SOACHA,J04CMPALSOACHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,5,,,,,,,,2
5638,JUZGADO DIECISEIS CIVIL DEL CIRCUITO DE SANTIAGO DE CALI,JUZGADO 001 CIVIL DEL CIRCUITO DE CALI,CALI,0,,760013103001,,ORDINARIA,CALI,CALI,ANDRES JOSE SOSSA  RESTREPO,"CARRERA 10 # 12-15 - PISO 12, PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA",2-8986868Ext 4011 4012,JUDICIAL,2
5639,JUZGADO 06 PEQUEÑAS CAUSAS COMPETENCIA MULTIPLE BOGOTÁ BOGOTÁ D C,,BOGOTÁ D.C.,J06PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,06,,,,,,,,2
5641,JUZGADO VEINTISÉIS DE MULTIPLE DE KENNEDY - BOGOTA,,BOGOTÁ D.C.,J02PQCCMKBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5642,JUZGADO EN LA CUENTA NÚMERO 68081 20 32 002 DEL BANCO,,,J02LCTOBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,20,,,,,,,,2
5643,JUZGADO VEINTICUATRO 24 LABORAL DEL CIRCUITO DE MEDELLÍN,,MEDELLÍN,J24LABMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,24,,,,,,,,2
5645,JUZGADO PROMISCUO MUNICIPAL SAN DIEGO CESAR,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN DIEGO,SAN DIEGO,JPRMPAL01SDIEGO@NOTIFICACIONESRJ.GOV.CO,,207504089001,,ORDINARIA,VALLEDUPAR,VALLEDUPAR,VICTORIA LEONOR  DANGOND  ARZUZA,CALLE 4#9-41,5798007,JUDICIAL,2
5646,"JUZGADO PROMISCUO MUNICIPAL FILADELFIA , CALDAS",,FILADELFIA,,,,,,,,,,,,2
5647,JUZGADO SEGUNDO PROMISCUO MUNICIPAL  JUAN DEL CESAR GUAJIRA,,SAN JUAN DEL CESAR,J02PRMPALSJUAN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5648,JUZGADO SEGUNDO ADMINISTRATIVO  DE ORALIDAD SANTIAGO DE CALI,,CALI,ADM02CALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5649,JUZGADO CUARTO ADMINISTRATIVO ORAL DEL CIRCUITO DE CALI,,CALI,OF02ADMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5650,JUZGADO SETENTANDICUL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL71BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5651,JUZGADO TERCERO CIVIL MUNICIPAL DE ORALIDAD ITAGÜÍ,JUZGADO 001 CIVIL MUNICIPAL DE ITAGÜÍ,ITAGÜÍ,J03CMPALITAGUI@CENDOJ.RAMAJUDICIAL.GOV.CO,,053604003001,,ORDINARIA,MEDELLÍN,ITAGÜI,WILLIAM ALBERTO TABORDA MUNERA,CARRERA 52#51-40,-3728189,JUDICIAL,2
5652,JUZGADO PROMUSCIO DE FAMILIA DE LA CEJA,,LA CEJA,J01PRFCEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5653,"JUZGADO SEGUNDO PROCTOR MISCUO DEL CIRCUITO  MOMPOX , BOLÍVAR",,MOMPÓS,J02PRCTOMOMPOS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5654,JUZGADO TREINTROD & SUA COMPATRIA MUNICIPAL DE BOGOTÁ D.C.,,BOGOTÁ D.C.,CMP132BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5655,JUZGADO PROMISCUO MUNICIPAL EL TAMBO NARIÑO,JUZGADO 001 PROMISCUO MUNICIPAL DE EL TAMBO,EL TAMBO,PRMPALELTAMBOPT@CENDOJ.RAMAJUDICIAL.GOV.CO,,192564089001,,ORDINARIA,POPAYÁN,POPAYÁN,ANA CECILIA VARGAS CHILITO,CARRERA 5#29-08 - JUZGADO BARRIO RIVERA ESCOBAR,2-,JUDICIAL,2
5656,JUZGADO TERCERO LABOR DEL CIRCUITO JUDICIAL DE BOGOTÁ,,BOGOTÁ D.C.,JLATO03@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5657,JUZGADO PROMISCUO MUNICIPAL DE GAMA CUNDINAMARCA,JUZGADO 001 PROMISCUO MUNICIPAL DE GAMA,GAMA,JPRMPALGAMA@CENDOJ.RAMAJUDICIAL.GOV.CO,,252994089001,,ORDINARIA,CUNDINAMARCA,GACHETÁ,CLAUDIA YANIRA  CARDENAS BECERRA,CARRERA 2#2-50 - PISO 2,1-8536503,JUDICIAL,2
5658,JUZGADO MUNICIPAL CIVIL 068,JUZGADO 068 CIVIL MUNICIPAL DE BOGOTÁ,BOGOTÁ,,,110014003068,068,ORDINARIA,BOGOTÁ,BOGOTÁ,OSCAR LEONARDO ROMERO  BAREÑO,"CARRERA 10#14-33 - EDIFICIO HERNANDO MORALES MOLINA, PISO 15",1- 2823837,JUDICIAL,2
5659,"JUZGADO PROMISCUO MUNICIPAL GÜEPSA , STDER",,GÜEPSA,J01PRMPALQUEPSA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5660,JUZGADO PROMISCUO MUNICIPAL BELTRÁN – CUNDINAMARCA,,BELTRÁN,,,,,,,,,,,,2
5661,JUZGADO PROMISCUO MUNICIPAL  DE AGUACHICA,JUZGADO 001 PROMISCUO MUNICIPAL DE AGUACHICA,AGUACHICA,J01PRMPALLAGLORIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,200114089001,,ORDINARIA,VALLEDUPAR,AGUACHICA,FABIAN ERASMO LUNA PORRAS,CALLE 5A#10-92,5651868,JUDICIAL,2
5663,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE CIMITARRA SANTANDER,JUZGADO 001 PROMISCUO MUNICIPAL DE CIMITARRA,CIMITARRA,,,681904089001,,ORDINARIA,SAN GIL,CIMITARRA,CLAUDIA PATRICIA QUINTERO  ARDILA,CARRERA 4 # 6-43  - PISO 2,(077) 6260065,JUDICIAL,2
5664,JUZGADO OCHENTA Y CUATRO MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,,,,,,,,,,,,2
